settlement_id,txn_id,merchant_id,settled_amount,platform_fee,net_payout,settlement_date,txn_date,settlement_lag_days,settlement_status,bank_ref_no
3889efad-9a1d-457d-b404-c27f63a9ccd9,cdd42cea-0239-4ed4-a9c4-074e2702cc2d,MER00286,25928.08,479.28,25448.8,2024-02-03,2024-01-29,5,Settled,BNK527577685
a1cb5651-4cb1-455f-961f-a86c11d1067f,4ce11f36-3fed-4ebd-9a5f-b3c22437718c,MER00391,15085.31,298.77,14786.54,2023-09-02,2023-09-01,1,Settled,BNK842468041
96a8c42a-d4a0-4117-81b1-465aa73535c3,25fde65a-def7-44f7-a282-f3d220924d15,MER00040,326996.26,4293.54,322702.72,2024-01-07,2024-01-06,1,Settled,BNK895752971
3a743c28-9894-45b2-bdcf-1579d79d18de,d6ef1d4d-e49d-43ad-9949-8a59ba0b2193,MER00066,49639.56,556.23,49083.33,2023-09-25,2023-09-22,3,Settled,BNK849781461
eb5e4d53-eba5-4a3f-b9f2-c8e499098d37,0e9f4d46-44ec-46ff-acf2-36c0c6f4a80b,MER00189,7002.19,106.28,6895.91,2024-03-27,2024-03-26,1,Settled,BNK706612562
2d1f8692-1919-4143-83d5-fd38118147c9,f481161a-e3de-4ece-a119-7ca473100ce1,MER00554,7324.03,46.85,7277.18,2024-09-07,2024-09-06,1,Settled,BNK861752579
95b95e2f-2ad2-4e62-ac01-89a8705422b8,eb25f31d-e684-49cf-bc6e-98bca47d7f46,MER00165,3998.87,74.62,3924.25,2023-10-27,2023-10-25,2,Pending,BNK515935719
24f99432-2cbf-4829-89c5-5c3cfb4a90c2,b8c2adb2-3cfc-4a68-8cf5-49728c5cf2d5,MER00221,4098.98,30.9,4068.08,2024-08-20,2024-08-19,1,Settled,BNK246280599
974dfead-a3c2-4b2a-ba5e-20337d39faee,3db457b2-b839-4f9f-8dbf-bd19eba832f0,MER00249,81910.54,680.15,81230.39,2024-01-08,2024-01-06,2,Settled,BNK678569059
fefbf1dd-5558-4b29-97f4-bb2e8cd8b34a,11eddfb2-9828-49ca-b132-0560be11ec21,MER00574,55507.91,808.67,54699.24,2024-01-07,2024-01-06,1,Settled,BNK469165392
7c60e437-e45a-4297-9c60-ed00cb6c384d,285e1e6d-bf81-4300-8fba-0a65085509d2,MER00301,1630.78,31.53,1599.25,2023-12-15,2023-12-11,4,Settled,BNK661763420
a72871f2-22d0-4580-bd25-410a7a465d0e,5194b166-63e3-440d-9a67-2d354fa4809f,MER00447,3248.27,42.65,3205.62,2024-05-04,2024-05-03,1,Pending,BNK585701182
323f4f49-39e3-4fe3-a236-218afe4da32c,8dd4c775-ef24-4dc6-aee6-e89ad3b07628,MER00389,10972.23,145.86,10826.37,2023-07-02,2023-06-30,2,Settled,BNK597961561
c4c766f6-bb90-4424-8beb-df887e1291ad,879724a7-aa9b-416b-a810-48c3f271f812,MER00286,5948.09,51.61,5896.48,2023-08-01,2023-07-31,1,Settled,BNK587323259
4be12789-33a1-4771-928d-15ecf55e31c2,2a937ef5-6f24-4e36-9abf-f9ac1149412d,MER00443,5185.93,94.8,5091.13,2023-04-04,2023-03-30,5,Settled,BNK465965009
3d0e831f-936a-434d-a0e4-044b15342d44,ca5ae624-8259-4f82-abe6-dc80c60fd573,MER00283,4807.91,55.35,4752.56,2025-01-24,2025-01-23,1,Failed,BNK738640692
33c4aad8-1528-4b3a-b9ac-fd28cb3ebe92,5ed0afd9-41db-478f-8622-bc0c3f4a320e,MER00497,8231.75,113.57,8118.18,2025-01-22,2025-01-21,1,Settled,BNK204026223
6a0f2e34-6c97-4de6-a496-ca263632ecff,dc7384e0-4a7c-4f92-8e30-6386ad639dbd,MER00497,5157.11,35.8,5121.31,2024-10-10,2024-10-07,3,Settled,BNK217231338
23b811e7-beb4-4e19-bee3-679ce0bb38e4,b41dda23-4646-441e-a814-ff878c9ad26b,MER00458,3591.27,43.81,3547.46,2024-11-10,2024-11-09,1,Settled,BNK706114193
0228c33b-b01f-489b-aa0b-d57e2a033a1d,cf9f116d-1399-4a55-9ba2-32a7f87eec0c,MER00616,235401.31,3999.96,231401.35,2023-08-30,2023-08-29,1,Settled,BNK588031352
f694c1fe-1227-4fbe-9648-41bc8730e1d2,24d6d703-b9fb-485f-8d3c-c3e6fc57154c,MER00453,4539.39,77.78,4461.61,2023-09-25,2023-09-24,1,Settled,BNK434361996
fe688159-f7ce-4c2c-88a4-8ff6a3cf070d,9069b05a-5c55-400c-915c-7a10948abb09,MER00641,19928.41,351.1,19577.31,2024-09-23,2024-09-20,3,Settled,BNK874742252
2272218f-f6bc-42de-9cdf-2a6c5e603cee,90825da6-2b7f-4a52-88f3-7ade13e5a59d,MER00014,842.71,6.26,836.45,2023-01-22,2023-01-21,1,Settled,BNK148838795
fd6457a1-b485-41d7-9766-76808ff25b27,1acd373d-e59a-45b0-b4bd-5ffbf5e0f75d,MER00035,3088.35,21.7,3066.65,2023-05-08,2023-05-07,1,Settled,BNK632123834
cdc37c78-5b3d-4b83-aaae-e3c68049b729,7a135b86-f05d-448e-80b6-75544ef1a4c6,MER00559,15994.83,139.6,15855.23,2024-11-02,2024-10-29,4,Settled,BNK761156278
b5b660a7-163a-4e41-b518-6b07ba6c42c3,66034d65-bb79-42b1-9cd2-add6e00ded54,MER00537,74357.33,924.67,73432.66,2024-05-01,2024-04-30,1,Settled,BNK442105864
b47fed9d-6790-48c5-a458-f09382fd2c8b,fec27e8c-8fb2-4efc-80aa-f87980ff15ee,MER00141,5361.2,99.58,5261.62,2024-03-28,2024-03-26,2,Settled,BNK550536914
e7f66fc9-f288-4364-81ae-27f9e7c4cf7b,bd626a00-ae88-461c-a1dc-d09995078190,MER00392,12477.76,211.48,12266.28,2025-02-05,2025-02-04,1,Pending,BNK385208379
34b4a405-8db0-441d-b9d0-64f88e96d1bf,a548c60f-c250-4dc4-96c3-b4a7c704fe47,MER00085,4485.94,35.74,4450.2,2023-05-05,2023-05-03,2,Disputed,BNK788434670
05aafc6f-b3c5-4372-a0c2-bfac1cf38459,e46d3334-7a4e-469b-8e86-9ce72f4d08d3,MER00093,5376.09,40.5,5335.59,2023-08-07,2023-08-04,3,Settled,BNK291640108
3a0a612b-1666-438e-a9ec-9e29631ba873,e14c2374-1d0e-4ee4-9777-7ad1a108aa89,MER00603,9062.11,114.69,8947.42,2023-11-29,2023-11-27,2,Failed,BNK835434614
1e71f1e7-207d-415b-848d-1d20d1b6299e,526eb6af-8b17-484a-b3a8-ac7b9643b209,MER00259,7372.04,118.74,7253.3,2024-09-09,2024-09-07,2,Settled,BNK708482547
8c07c66c-e12c-4177-b4a7-84dcfb29dd71,986aa553-6137-4510-a962-73de7bd0857e,MER00276,28711.49,309.08,28402.41,2024-02-16,2024-02-15,1,Settled,BNK615542668
1db81bc7-5510-4922-9b8f-801d85c1d322,9a5c70a9-90cf-4a54-be6d-8e7dc28b60d5,MER00435,6170.92,120.02,6050.9,2024-07-01,2024-06-30,1,Settled,BNK585712488
84c95db6-5eab-4261-8f37-66920113c9e9,c3b1aa53-448f-4b20-87d9-ea00bbddd8ce,MER00349,16040.77,182.11,15858.66,2023-01-06,2023-01-02,4,Settled,BNK736208681
c2755230-cae5-4d41-b839-6ce3d63c35a5,56249e2c-67c9-43c5-98bf-3447ea27d89e,MER00348,12753.86,240.36,12513.5,2023-07-05,2023-07-04,1,Settled,BNK565478892
28a41b2c-322f-4e84-969b-1d3092bcfa3d,9feeaa81-2959-46c4-9763-904be8f6da58,MER00477,8159.17,126.1,8033.07,2023-12-22,2023-12-21,1,Pending,BNK737986259
6e35ad1c-cacd-412d-9ccc-3de83ce91742,e8894bba-57c5-43c8-a370-01da8afef2a7,MER00259,4544.17,88.76,4455.41,2024-11-27,2024-11-22,5,Settled,BNK472265475
e584d84b-66f6-4f5e-863b-1cb5ca50b89e,ad571c6e-508d-474f-b9a5-3174bfd068c8,MER00611,20051.5,148.54,19902.96,2025-01-21,2025-01-19,2,Settled,BNK601189571
e1c177a3-8164-4a83-b816-27b5c911c633,e0b0c37d-b903-4e2f-86e2-7bba52c71581,MER00020,23897.42,210.54,23686.88,2024-11-04,2024-11-03,1,Settled,BNK127140891
a7d031bc-ef75-45f9-a2d2-4a1d6c577c41,1d0f914d-d25a-4202-a594-ab13b1023c2c,MER00429,4397.79,86.7,4311.09,2024-10-15,2024-10-13,2,Settled,BNK975307203
5d9a50a1-8567-4b38-af8c-6c09018e4c39,22160dd6-663f-4e5e-8a32-edcc914ca042,MER00471,32054.23,627.12,31427.11,2024-09-10,2024-09-09,1,Settled,BNK195603836
612dbb24-fce0-4f76-8825-71ff0591f029,fe3fd270-d420-4d49-8f83-3379fdf0a5ea,MER00410,7307.93,123.9,7184.03,2024-06-09,2024-06-07,2,Disputed,BNK536022824
ff25d9f9-1530-463d-b6c7-2733389298d6,556f7c66-5274-4fbb-9a3e-ff635fdda0a6,MER00234,7051.56,69.15,6982.41,2024-04-13,2024-04-12,1,Settled,BNK428852720
d22535b5-228f-40fa-bffa-a2f5562062e1,4c5e3097-d029-470d-a4cc-20f90696b27d,MER00063,7816.5,119.76,7696.74,2023-09-10,2023-09-07,3,Settled,BNK643994053
7e6ca6c3-f226-4064-ba81-a4c772bf9522,7c25dbb4-bb52-4f67-94df-c6d87972f2cb,MER00086,15329,127.51,15201.49,2023-04-14,2023-04-13,1,Settled,BNK914312101
fde86d89-b090-4f08-9a47-e387c2be9c30,70a6ecd3-d137-498c-b87a-68e4a6700100,MER00552,271404.26,4515.66,266888.6,2024-08-12,2024-08-11,1,Settled,BNK707572953
4ffbec0b-7456-4322-b02d-4794c630e91a,efa99ca1-1b3b-47b6-acde-c655efe6789b,MER00075,131753.22,1223.67,130529.55,2024-08-13,2024-08-12,1,Settled,BNK895589816
ccef2c46-1142-408c-ab45-0378bfe05901,47249bb4-67d8-4c47-a3a8-c2e2f6025fa1,MER00194,79569.28,1499.65,78069.63,2023-08-01,2023-07-31,1,Settled,BNK213647415
83ea7566-db70-4edd-be1f-7e6f4de515ad,817b73e6-1caf-4f4e-b3e6-a6a6449c8535,MER00180,5313.68,74.1,5239.58,2024-08-20,2024-08-15,5,Pending,BNK546803203
d8808920-0e9e-40c2-a050-0cf81046c429,74b9a480-c9f8-451f-90d6-a54bf48a421b,MER00047,1836.99,34.84,1802.15,2023-09-15,2023-09-12,3,Settled,BNK149785801
882ee9d3-8d32-436e-97fb-9e714764a0c3,fd59d223-e2f0-40bc-9012-19cd7c1d61a2,MER00209,3407.62,29.24,3378.38,2024-10-03,2024-10-02,1,Settled,BNK204389043
98c3711a-9b39-4d9a-9a53-8b27baea34b9,74fec880-ca11-4274-9819-43a8e2b38f90,MER00418,3301.98,33.07,3268.91,2024-01-26,2024-01-22,4,Settled,BNK582217531
fc44337a-3bea-4602-9d2c-b4495b36325d,88e5ac9d-7cbb-42d6-b518-2ce5e71abd65,MER00099,6846.12,45.43,6800.69,2023-12-18,2023-12-17,1,Settled,BNK244375533
4232b422-d427-4697-8207-33bbb87940a0,31e61409-eb94-4261-a5ae-265226c052fb,MER00124,17413.01,299.39,17113.62,2023-10-31,2023-10-30,1,Settled,BNK957954621
88b6efee-87f8-402a-959e-1677f5d149e6,41b7a504-8fd6-4cd4-b763-eac487a937b2,MER00146,25520.36,393.99,25126.37,2023-08-21,2023-08-16,5,Settled,BNK599507582
46fa3f82-a384-4f8c-bda4-e267978899ff,61c4adac-decc-43fd-972d-f3b27f981a7b,MER00553,2689.02,27.04,2661.98,2024-06-28,2024-06-27,1,Pending,BNK677560242
e02e0305-f253-4c85-bae1-b2aca15ac2f3,d5147f9e-18fe-40aa-b13d-04135195066c,MER00258,368753.48,2990.69,365762.79,2024-11-16,2024-11-15,1,Disputed,BNK911760499
529ccbc1-96ee-4c16-9898-97f18c5983ee,1a11f65a-a41f-40b1-be67-13f064c286c8,MER00600,94990.7,1694.48,93296.22,2023-06-06,2023-06-05,1,Settled,BNK234621465
5f04592f-755c-4cde-b2d6-27cca0b590d3,4a19b80a-cd65-4563-9662-93972ecd18d3,MER00238,6774,51.6,6722.4,2023-11-04,2023-11-02,2,Settled,BNK904391636
83f83738-4160-4b5d-b8cf-490f3a6f25e1,715a1e5a-9de3-40c1-8258-7d0acd72f900,MER00521,3623.88,22.94,3600.94,2024-11-15,2024-11-13,2,Settled,BNK546660576
0a30f1db-224b-4e3c-b4d2-a376c88afb7f,5d781160-85fe-40af-a614-fc8473244b41,MER00472,5946.78,108.78,5838,2024-06-20,2024-06-19,1,Settled,BNK540981444
317587a4-0e45-4ba9-a883-c23ac4119a49,8ed47420-5d44-4160-b626-ac75fefdf9b0,MER00115,2303,34.39,2268.61,2023-11-16,2023-11-14,2,Disputed,BNK307406178
201fd09c-f749-41b4-bd47-71ba76a5e371,3a42e95d-0721-47f1-8d47-20b55823a45b,MER00270,1884.77,29.54,1855.23,2023-12-18,2023-12-15,3,Settled,BNK499660863
197776e4-9c8b-4b91-8f9b-b568421cf0aa,9278beff-179d-4d2c-8eab-eda6fcc5654b,MER00332,29984.29,510.27,29474.02,2024-03-30,2024-03-29,1,Settled,BNK835199767
c1d8e258-cc5e-46ff-b10c-6e72ccab18c5,c994ac6f-63e7-48f3-a3d6-2e2c44ccda0a,MER00099,9819.6,124.57,9695.03,2025-03-15,2025-03-14,1,Settled,BNK747214397
13a252c6-47d9-4571-b1e4-1a18d41bb739,9b757b03-a4f3-45e0-be00-e8fc0ba3e322,MER00477,3056.77,40.88,3015.89,2023-02-26,2023-02-24,2,Settled,BNK841400646
6748182e-18df-4ee8-b811-146c56e67697,9796c64b-d07b-4b0a-84e5-bb9effbd372c,MER00414,18072.08,172.27,17899.81,2024-12-03,2024-12-02,1,Failed,BNK682653859
6b49bfa7-0a8e-4a33-a152-8c762455f883,cec18b5f-b396-4eea-9d52-082ce0f85d02,MER00452,21778.29,194.55,21583.74,2025-03-02,2025-03-01,1,Settled,BNK746843983
5204cbe7-23bb-45b0-bc87-198489924787,3610c4b1-3c76-4db4-b860-66fd1347ac22,MER00562,25289.56,498.28,24791.28,2025-03-15,2025-03-13,2,Settled,BNK748040798
b41bf6cb-3530-4640-91d6-3601c7b2a14a,0d0c7f8d-609d-47fb-9f4a-5efcfc4d6d9a,MER00322,22699.2,315.56,22383.64,2024-07-02,2024-07-01,1,Settled,BNK720117006
8e1313d1-f9d9-48ce-ad7a-b74a9a660b22,aeb87fa3-59be-425f-a7d3-915da8a5979d,MER00521,4022.83,63.77,3959.06,2024-12-21,2024-12-16,5,Settled,BNK420901374
8b33fb89-769d-4105-9d4b-e05ab8261537,47f2d0f0-545e-4360-af74-963251e112e8,MER00132,69666.67,1109.99,68556.68,2023-08-18,2023-08-17,1,Pending,BNK195785411
c1b6d57c-710d-4452-822f-327110a29856,6b4bbbd1-d2b5-4ebe-821d-9a8b5c9353ba,MER00292,17015.28,192.18,16823.1,2023-10-20,2023-10-19,1,Disputed,BNK410659431
04f0f7aa-5b0f-4c16-85cd-b1e138829897,dd959b69-e0fa-4ad7-bb04-e698756ebde4,MER00481,5048.79,49.64,4999.15,2023-04-27,2023-04-25,2,Settled,BNK229934794
b3e78463-026f-4694-816c-3cf3dd98eca9,0f79ceab-b831-4737-b6fe-c432ab804895,MER00612,23535.54,216.48,23319.06,2024-11-10,2024-11-09,1,Settled,BNK297048808
093d9086-7fca-4eb4-8692-5fd5b1e91529,f8b6055c-2ddd-4a21-8780-2128e69fe0d1,MER00359,14936.99,117.98,14819.01,2024-10-22,2024-10-21,1,Settled,BNK125572331
e299c006-91aa-431c-bc84-355d4ee489e4,4a48f832-83e5-410d-836c-39e79df3327e,MER00634,7344.58,68.22,7276.36,2025-01-12,2025-01-11,1,Settled,BNK340821337
7a4e2146-7b65-4b49-b5ae-5b000214dcdc,561e0096-029d-443e-b6a8-511573d63dd8,MER00599,5933.15,88.18,5844.97,2024-04-07,2024-04-03,4,Settled,BNK410499585
86aed289-5cfc-4b4f-8e66-75218b2be0f7,9e88b853-341e-498e-8c05-49400e9b352d,MER00270,4764.85,30.4,4734.45,2024-03-21,2024-03-19,2,Failed,BNK138443568
2bf2689a-4136-4f9f-a31a-ebbf4cb97fe7,4d9a2967-bb7c-49b0-8351-8cf43c75b367,MER00522,27082.94,276.63,26806.31,2023-01-29,2023-01-24,5,Settled,BNK931085793
c54eae34-95fb-4244-b87f-f39be965812c,b5726a72-b55d-4c42-b4c6-56451f014213,MER00058,21716.13,293.44,21422.69,2023-07-25,2023-07-24,1,Pending,BNK695191991
1a08b65f-2a09-4bd0-9830-1939864609c1,9686798a-b1a0-444a-9b5f-33cebd2c43dd,MER00329,6441.79,62.88,6378.91,2023-07-18,2023-07-17,1,Settled,BNK919412420
dcd95a9c-4324-4d80-98c9-083dc0e7ddc6,22aec239-1728-4013-a92c-a5cc48e46c5d,MER00190,5322.05,98.02,5224.03,2023-03-24,2023-03-23,1,Settled,BNK501968919
90b49c73-cf44-4160-8b89-8d667abf2e64,9afdaa1a-d485-4b31-b25b-26762027d8f4,MER00234,2043.02,25.84,2017.18,2024-10-17,2024-10-12,5,Settled,BNK295715073
96b3310d-9dbd-4bdc-ad7a-cc738cc89cf3,28dded84-a28a-4185-8941-5bd69ea71fb8,MER00512,185111.23,1700.46,183410.77,2024-05-16,2024-05-15,1,Settled,BNK194041679
47e3df58-8d01-4453-8ecd-56bc1f49a42e,55b833fd-3372-4c27-90b0-a0887368a555,MER00410,3974.25,32.36,3941.89,2024-03-21,2024-03-20,1,Settled,BNK974512879
57244abf-6806-4ea2-807d-9585e5c37060,94ff4e2f-f2fa-4fb8-a540-ccb17bc00604,MER00023,54759.02,630.44,54128.58,2023-06-13,2023-06-12,1,Settled,BNK317734458
c890d6fe-5ef5-4863-8209-64634032e27b,dec5769e-6918-42bf-a1ee-cdbc0437b483,MER00062,3857.01,49.99,3807.02,2023-04-21,2023-04-19,2,Settled,BNK797325253
233cdf7d-b16f-4b89-a8ae-16b0466ed282,267b8f18-3510-4436-b2c7-016cb4ba762a,MER00132,43261.08,851.85,42409.23,2024-05-01,2024-04-29,2,Settled,BNK781748119
c0996af6-747e-4620-8618-c7be37602e85,bce6d7cb-5963-4d6e-8fe4-c2c800b34a05,MER00576,23150.82,335.85,22814.97,2023-10-09,2023-10-07,2,Settled,BNK288843209
05cd4e51-6932-4a0b-943a-feaff0d7bc94,95463d0d-b291-4528-bba3-e00270d5b472,MER00281,14766.41,278.92,14487.49,2023-07-23,2023-07-22,1,Settled,BNK797723514
6cd7adb5-037e-457e-993a-1d93e0419a79,a6cdb32d-d9b5-4fc0-b120-99ca1e625066,MER00562,25039.69,400.45,24639.24,2023-08-04,2023-08-01,3,Settled,BNK834150923
cb04f537-c70c-49cd-9e40-0e924ee29237,807957a6-7868-4bb7-8de7-2310175b3d82,MER00505,2658.37,16.85,2641.52,2025-01-03,2025-01-01,2,Settled,BNK184159874
8766774f-2f8e-427d-99a0-af9bcead6333,c8c2bc13-3c58-404f-afe9-5073318afcbb,MER00210,2255.9,36.64,2219.26,2023-02-13,2023-02-12,1,Settled,BNK851929392
23d74b95-9ef4-4c1c-8268-55dd9a668e09,062a7f20-be67-4205-9048-2c4075ecf621,MER00212,15988.6,220.47,15768.13,2025-01-08,2025-01-07,1,Settled,BNK295860088
ec834195-271d-4ae2-8ec0-b76ca396efbb,330c38c1-8b27-4bb0-b3a8-e4252a127513,MER00277,12030.31,115.11,11915.2,2024-07-31,2024-07-30,1,Settled,BNK629152291
c710892e-5d4b-4ecb-8f3b-40a967d2e7bb,fe83b2c4-94c5-4a6c-9189-b9691839f466,MER00533,4906.83,40.65,4866.18,2023-01-06,2023-01-05,1,Settled,BNK111481868
2c3ccb2a-9239-4a62-a3fb-174b73c29a16,711579d5-164a-4e65-949a-46fc472cabb7,MER00311,8339.7,141.24,8198.46,2024-07-09,2024-07-08,1,Settled,BNK690113817
116376fd-2d80-4605-873c-ed6c1eb2182a,3ab0cf48-6eb4-4855-af05-96b817fc29c0,MER00085,2831.2,39.03,2792.17,2025-01-04,2025-01-02,2,Settled,BNK116965014
989bd81b-cc44-40b8-87bc-768f15abc3c1,0477f234-4224-421f-8aee-86eca3e9ae34,MER00549,344166.04,4989.5,339176.54,2023-02-23,2023-02-19,4,Settled,BNK843573223
c1c8fe0a-daa2-474e-9b5a-cc82c89f08d3,8e29d26d-30f5-4b12-a2a8-4db3e68d34d9,MER00310,7114.98,122.01,6992.97,2023-12-18,2023-12-15,3,Settled,BNK520244995
289ea79e-d955-423b-a9ea-63f4d7cbeaeb,30c0e998-ec84-426a-bf12-6a64bb6d7c3d,MER00449,15892.08,310.25,15581.83,2025-03-27,2025-03-24,3,Settled,BNK956433061
e7bfcf07-c374-4ca8-90b7-8eab13c22d07,5253a9d0-cf23-4139-9a6a-0caf847ae1b1,MER00069,3824.91,46.9,3778.01,2023-09-28,2023-09-27,1,Settled,BNK985179389
107ef58b-fcae-4c41-8cf8-38b3c5de7c5d,b4ff069e-3b7e-46eb-9764-6df4a12b9830,MER00401,606.34,6.42,599.92,2023-03-06,2023-03-03,3,Failed,BNK392706641
6eff0b0f-bd33-4424-88c4-ba01c4aaaf9a,c39be7ca-6f82-4d12-9776-c056a4f61fd5,MER00219,2292.34,24.97,2267.37,2024-05-02,2024-05-01,1,Settled,BNK379337142
75f3e822-0965-4fb7-8d99-b15a73a1f5e8,76cdf76c-beea-450e-a469-6cd797d55f32,MER00630,9519.19,93.89,9425.3,2024-06-06,2024-06-05,1,Settled,BNK271192374
23e420e4-2f73-4fcc-b8b6-0849c672e96f,eeb7b747-4b26-4ae4-b846-cea7f744444b,MER00549,322383.14,3757.07,318626.07,2023-11-17,2023-11-12,5,Disputed,BNK299983744
c582b5be-36e2-46e5-9684-f656281645ee,63904de4-3cf5-4806-8898-fcfada51b9f9,MER00258,333104.62,4027.24,329077.38,2023-10-06,2023-10-05,1,Settled,BNK895446242
c7adbb23-0c1c-4893-832f-2a906dbc95a6,cba9e998-3724-4cf3-8e72-0e592f70690c,MER00210,8081.29,79.3,8001.99,2024-08-23,2024-08-18,5,Settled,BNK419945486
0cf58a8d-1e6d-4905-b55e-d58184810a52,b149a120-4ce3-4575-bdc5-f0285d8e67f0,MER00226,6811.59,92.5,6719.09,2024-01-29,2024-01-28,1,Settled,BNK931388456
f88e62d3-f341-4e98-9f3e-34a889c350f0,ce9ea340-b737-4508-88f5-ec02ad5ae80e,MER00098,8893.4,72.89,8820.51,2024-02-25,2024-02-21,4,Pending,BNK282768895
6e823843-d9cf-4d22-98fb-86d19b43729c,32f8f48a-eef1-4947-941c-a430f45b2a68,MER00173,2581.8,47.21,2534.59,2024-08-26,2024-08-22,4,Settled,BNK196969178
457d2fb8-56b9-4c9e-b73e-28a8c7f088ae,992bf26d-1de6-4c4b-9941-94eeb5014885,MER00420,3460.18,41.29,3418.89,2024-06-18,2024-06-17,1,Settled,BNK324533263
f7648088-be99-4771-b16e-59a2c4a977bd,36d9b2f9-a1ca-4363-8aa9-e5868406ff31,MER00070,3848.58,33.51,3815.07,2023-07-19,2023-07-18,1,Settled,BNK728833778
afaf79ee-4def-41ed-bea8-c524856b4912,fc135dad-be06-47ea-9774-00a1ceaa20c3,MER00449,23237.79,215.21,23022.58,2024-03-21,2024-03-19,2,Settled,BNK143130408
b3f19ef8-e535-41d8-ac8c-0e0053d09025,102cc185-b6f5-4251-9a77-1211023795f5,MER00274,6030.64,62.99,5967.65,2025-02-20,2025-02-19,1,Failed,BNK591053080
3615b5b1-3465-48e8-a51f-fe50df9da3b2,0cb503c4-7417-4fb1-ac45-fdaf62f5aad0,MER00583,27429.78,347.69,27082.09,2025-03-30,2025-03-29,1,Settled,BNK141666073
9b7073fd-0cbf-4e36-b58e-0cac75c9538f,bdbaed37-ff06-4ce1-954d-bf5b41ee8d4c,MER00345,24327.28,392.21,23935.07,2023-12-02,2023-12-01,1,Pending,BNK894223718
9377407a-985c-4488-9608-d6d8de1a6c59,62248326-0ec8-49bc-9651-94ed225138c6,MER00103,869.95,6.31,863.64,2024-08-20,2024-08-19,1,Settled,BNK546002669
e69163b4-0364-496d-8432-db43a3c5ed80,f25bc3c3-b424-4856-9747-9e38dc818bf8,MER00241,24239.21,390.28,23848.93,2023-11-14,2023-11-13,1,Settled,BNK838238941
d388a22d-e966-49e5-ba3d-e20a43ec23a8,32385776-27aa-4555-8a7d-ac30afe24f94,MER00460,5531.07,103.87,5427.2,2025-01-12,2025-01-10,2,Failed,BNK959971449
deb3a340-af1d-4acd-b9a0-e72f961a7109,a54102a1-504f-456d-8b91-0830ff1cb169,MER00215,9008.1,137.35,8870.75,2024-11-07,2024-11-02,5,Settled,BNK668735477
1f8ba479-1a0a-4c81-8c9d-8303a7095bf6,7ea3c70d-6dee-42b8-9e41-030a218ed699,MER00008,8757.15,163.37,8593.78,2023-06-19,2023-06-18,1,Pending,BNK819574883
46c7441a-f81f-490d-b9af-72bf5ff46fa9,d657e9a4-b7d9-4ed0-85b8-a2c58d2d2b48,MER00235,6850.11,120.06,6730.05,2024-08-19,2024-08-16,3,Settled,BNK917804312
b0f0bb0b-6f5b-4cc4-a503-7aac708cb272,434ddb64-1684-4fbd-abb7-6a9d364f438c,MER00049,28841.85,332.78,28509.07,2023-10-09,2023-10-08,1,Disputed,BNK160232320
49a0c889-3cad-448c-814a-4b6ca8b184d1,68a57d95-0bc2-4303-b8ec-4ac995998205,MER00615,6801.48,134.67,6666.81,2024-05-26,2024-05-23,3,Settled,BNK854085366
6be97dd9-5af1-4bf9-9bf4-52d822507cf4,8e157ce6-fe4d-441e-8b63-517d6142898c,MER00079,29518.78,245.14,29273.64,2023-05-06,2023-05-05,1,Settled,BNK304713455
be817692-5f03-4601-a06d-f985e11c4615,65609359-e900-4a53-9938-3ee270687e40,MER00636,24522.51,287.86,24234.65,2025-03-24,2025-03-23,1,Settled,BNK946389791
d0f50c13-e4e3-4729-94d4-2ac905248fde,08161ea6-c4bd-4cc9-8510-e47f7ae00b07,MER00399,24194.63,338.27,23856.36,2024-03-20,2024-03-18,2,Settled,BNK387695070
e9436ff5-e114-42a4-bf71-6191851e4a9f,1b1684f4-c985-44f7-9a63-346eebed5eb8,MER00608,5801.57,41.9,5759.67,2024-05-25,2024-05-21,4,Settled,BNK619889803
f44a8731-b456-42b6-896d-f288a5ee6626,723899a5-7da1-4819-96af-0191c2e98f11,MER00372,1577.05,11.61,1565.44,2023-09-30,2023-09-28,2,Settled,BNK142954711
89b40cd6-de3c-4cc7-bb81-58078359b9b2,594eaa52-d3b8-46cf-973d-a9e53b75f422,MER00563,9384.49,162.79,9221.7,2024-12-09,2024-12-08,1,Settled,BNK680089832
b666364d-9424-41fe-978c-a20f4c7237c6,cc83e253-fd5a-40c3-90db-e23feba10ec3,MER00271,121463.13,2084.75,119378.38,2024-07-29,2024-07-28,1,Settled,BNK759456078
246b65d7-3c83-434b-b863-28a284ab9091,ab20f5f9-dadd-4a06-82cd-7b4d4ce76f48,MER00276,8972.86,113.16,8859.7,2023-05-09,2023-05-08,1,Settled,BNK425391420
75c44f66-b57c-4396-bd41-27271738e98b,45c958ad-a4a7-43e9-9778-57d2eb5ba74b,MER00591,26592.21,463.67,26128.54,2024-10-19,2024-10-18,1,Settled,BNK449381755
cb8c908f-cb28-4a54-ac81-72578767b4f1,8302acac-f4f8-4010-a489-eaec695e0604,MER00137,9669.59,161.96,9507.63,2023-10-13,2023-10-11,2,Settled,BNK279082901
5838f23e-8d70-4ea1-b006-782c5be1494c,9ccf6d35-487c-4379-8a39-ecf893b04ee6,MER00378,39260.05,433.88,38826.17,2024-02-26,2024-02-25,1,Settled,BNK131012041
